"t","X"
45.6,-0.0827111747861279
45.7,0.155445770963598
45.8,-0.0461663583919085
45.9,0.2196031275397
46,0.189193758215985
46.1,0.297761275909096
46.2,0.251440659813071
46.3,0.253580994204896
46.4,0.0724784736970885
46.5,0.0651159657127936
46.6,0.011229024754268
46.7,0.357199495954397
46.8,0.337003975901841
46.9,0.077988035391219
47,0.71259406680954
47.1,0.803855612824806
47.2,0.874448046850819
47.3,1.08525344591
47.4,1.18545293103409
47.5,0.893479395962752
47.6,0.82046767507778
47.7,0.674203190836333
47.8,0.919742296242107
47.9,1.07710619468435
48,1.21664919432168
48.1,1.05221959924711
48.2,1.0014514808496
48.3,0.714452930449834
48.4,0.76301829109646
48.5,0.619298148653831
48.6,0.391060903901549
48.7,0.366248766588625
48.8,0.414278413268593
48.9,0.64862766558358
49,0.906975417873432
49.1,0.985804686542692
49.2,1.03814349088226
49.3,1.13259516173368
49.4,1.32412360570036
49.5,1.03553626549197
49.6,1.12047619650345
49.7,0.990916027285619
49.8,0.845289243850768
49.9,1.02520070676771
50,1.14766551284907
50.1,1.39093097426628
50.2,1.45488028481457
50.3,1.47060308980235
50.4,1.40701861404869
50.5,1.87251655717466
50.6,1.92993494009122
50.7,1.75947855906065
50.8,1.88771200065543
50.9,1.97754921513937
51,1.72428566455498
51.1,1.50460828674842
51.2,1.3780533294467
51.3,1.47432316931954
51.4,1.45227840957361
51.5,1.6825734213003
51.6,1.54822511709551
51.7,1.50423420328573
51.8,1.4640089700831
51.9,1.41047771211046
52,1.5676203011813
52.1,1.71091646726076
52.2,1.71401691442144
52.3,1.84731629546174
52.4,1.74716086916297
52.5,1.51621169662746
52.6,1.34463010846077
52.7,1.38331978159019
52.8,1.56976336440137
52.9,1.54871809045769
53,1.71827163126962
53.1,1.73349114342922
53.2,1.76961065065927
53.3,1.82115389622604
53.4,1.70490543526924
53.5,2.01955135900725
53.6,2.37807925041273
53.7,2.27808882307028
53.8,2.26971042497824
53.9,2.10204654154041
54,1.91843163881823
54.1,1.91202434988316
54.2,1.69463946605907
54.3,2.17914571176754
54.4,2.13205329322367
54.5,1.94137769189915
54.6,1.91584252996632
54.7,1.84182458583906
54.8,1.77787584859939
54.9,1.47232387084559
55,1.46543308633305
55.1,1.6113784186602
55.2,1.37503812466503
55.3,1.38222223107649
55.4,1.43208429716643
55.5,1.54104709559271
55.6,1.51970925719178
55.7,1.45899914399819
55.8,1.46720668143956
55.9,1.35388454431956
56,1.31124631768911
56.1,1.35626973961089
56.2,1.30830849490986
56.3,0.949690864805849
56.4,1.24694279839658
56.5,1.15112315520345
56.6,0.975567454304421
56.7,0.947979081198935
56.8,1.52066107867463
56.9,1.31837387000114
57,1.54234721914089
57.1,1.71707566356111
57.2,1.54850875166561
57.3,1.30528069685206
57.4,1.13949838171743
57.5,1.30102406139375
57.6,1.2894164459865
57.7,1.36648873744484
57.8,1.36927814422245
57.9,1.31072699691092
58,0.916156130397256
58.1,1.12273904900823
58.2,1.19456480244383
58.3,1.36628418650197
58.4,1.34635437784745
58.5,1.20544075653939
58.6,1.06877976308347
58.7,0.92147732163393
58.8,1.35397497384042
58.9,1.4571688484906
59,1.46644389697332
59.1,1.51576206512371
59.2,1.57476000637756
59.3,1.53768996682698
59.4,1.40251382927213
59.5,1.53244205410084
59.6,1.60782751760876
59.7,1.6021259594024
59.8,1.39279952094532
59.9,1.48692520972527
60,1.65995369135744
60.1,1.62028293903597
60.2,1.62398554233243
60.3,1.51555597816937
60.4,1.77847160399702
60.5,1.64835950931646
60.6,1.78118633360496
60.7,1.79917943319473
60.8,1.67074509432369
60.9,1.68665089462179
61,1.91088616059338
61.1,1.75853203277737
61.2,1.78071752635583
61.3,1.63598290812221
61.4,1.59700583763769
61.5,1.39862969355399
61.6,1.56926578308252
61.7,1.40918649360554
61.8,1.30642599581515
61.9,1.14067841001351
62,1.18195465388219
62.1,0.986457621495667
62.2,1.06355935194314
62.3,0.977357636359746
62.4,0.732783592074025
62.5,0.745510619695404
62.6,0.643519915422604
62.7,0.738488394222899
62.8,0.702078736684765
62.9,0.75147140165964
63,0.869050608462349
63.1,0.982349651103441
63.2,0.863945290407206
63.3,0.393320322565908
63.4,0.183900097903861
63.5,0.251090912711037
63.6,0.26705460714529
63.7,0.0523107617806783
63.8,-0.143526963547348
63.9,-0.183335453478458
64,-0.0413566149179937
64.1,-0.0800944427564899
64.2,-0.238619697049848
64.3,-0.386380652667658
64.4,-0.27713500571512
64.5,-0.290313460244441
64.6,-0.450832204208078
64.7,-0.364431541228147
64.8,-0.193912530856121
64.9,-0.246494193192004
65,-0.160969485079384
65.1,-0.178419942187698
65.2,-0.362639529904287
65.3,-0.416230933414115
65.4,-0.671858638390249
65.5,-0.215742503731686
65.6,-0.241089628387266
65.7,-0.328482281306936
65.8,-0.566748262532485
65.9,-0.587372496449656
66,-0.60999254112911
66.1,-0.302260459499182
66.2,-0.241768038684938
66.3,-0.296184280537276
66.4,-0.0253594090772681
66.5,-0.144615577763888
66.6,-0.210036186522757
66.7,-0.324451920417373
66.8,-0.192083782935791
66.9,0.0278686648661691
67,-0.295375246678394
67.1,-0.329200252212439
67.2,-0.556471454193755
67.3,-0.232533589150745
67.4,-0.754740143777026
67.5,-0.761474421728649
67.6,-1.18328444837797
67.7,-1.19560323810095
67.8,-0.961061498424228
67.9,-0.611500358073003
68,-0.516712994509714
68.1,-0.482897880940215
68.2,-0.445023904981234
68.3,-0.593479311343499
68.4,-0.46281240426218
68.5,-0.734422621226281
68.6,-1.05163918317678
68.7,-1.07734938737352
68.8,-1.12822834793177
68.9,-0.779095101376189
69,-0.704301213416097
69.1,-0.582063473619829
69.2,-0.529400930817262
69.3,-0.579405861117505
69.4,-0.307674310749681
69.5,-0.484682357825015
69.6,-0.628707822707144
69.7,-0.958060672005464
69.8,-0.915124796967008
69.9,-0.940977154661383
70,-0.811936434203111
70.1,-0.898560516412577
70.2,-0.927880263145205
70.3,-1.12847134771946
70.4,-0.898468868225937
70.5,-0.660129955253661
70.6,-0.553158025937334
70.7,-0.799597450224789
70.8,-0.670648717906989
70.9,-0.535320062027029
71,-0.282379022241708
71.1,-0.098322283076687
71.2,0.00830502013259188
71.3,0.181632198484305
71.4,0.250585133450314
71.5,0.147138907942777
71.6,0.0710503798034165
71.7,0.0719493546786938
71.8,-0.0190395472121326
71.9,0.124709133281488
72,0.340641742187232
72.1,0.730474814844238
72.2,0.517642633962392
72.3,0.50701301775085
72.4,0.61263623493331
72.5,0.633398861813025
72.6,0.42234036215765
72.7,0.370471038993468
72.8,0.257320508042753
72.9,0.221490164502266
73,0.315081288565123
73.1,0.375024873640538
73.2,0.352254434908252
73.3,-0.0466701997647368
73.4,-0.324630605311928
73.5,-0.435920384165784
73.6,-0.347628631558573
73.7,-0.556594910490133
73.8,-0.296083246671201
73.9,-0.180544001707048
74,-0.0738913424102232
74.1,-0.371240512794939
74.2,-0.110264827542792
74.3,-0.0234169764985585
74.4,0.196729742660862
74.5,0.410952058646035
74.6,0.168622829250224
74.7,0.206766021794199
74.8,0.360897312517919
74.9,0.290458901961946
75,0.151351803416112
75.1,-0.133679702019287
75.2,-0.00904861393468875
75.3,0.00603981822098721
75.4,0.355098916897513
75.5,0.32040986992177
75.6,0.22008334598587
75.7,0.405113739584557
75.8,0.692283072712919
75.9,1.01749989255839
76,0.992896419758224
76.1,0.930086229025281
76.2,1.03763090849667
76.3,1.2273298745608
76.4,1.12567491400804
76.5,1.28554560283834
76.6,1.55470256180701
76.7,1.33236793226602
76.8,1.04922800477976
76.9,0.94099487062761
77,1.16020124567281
77.1,1.14582489351615
77.2,1.0645803763096
77.3,0.925734027646459
77.4,1.03038834415779
77.5,1.17150323361553
77.6,1.10004553417308
77.7,1.03212852193792
77.8,0.836784963893687
77.9,0.577897750238562
78,0.342057342392404
78.1,0.188714918935226
78.2,0.130628703514871
78.3,0.363760630599638
78.4,0.61374538554444
78.5,0.666470513455154
78.6,0.908376995983185
78.7,0.627508350271852
78.8,0.511722842892849
78.9,0.719820306915279
79,0.920615395930796
79.1,1.1233986015013
79.2,1.49686110419579
79.3,1.33772362385484
79.4,1.34623515520195
79.5,0.965748746260296
79.6,0.766907105103851
79.7,0.810635357112352
79.8,0.668866952169749
79.9,0.856660526977405
80,0.536900067812619
80.1,0.547366976651222
80.2,0.178467728232679
80.3,-0.226186594255482
80.4,-0.225585213967301
80.5,-0.184950321007166
80.6,0.28463059022095
80.7,0.113516747609102
80.8,-0.0597921586122152
80.9,-0.19089305400253
81,-0.402529032450672
81.1,-0.10149407112247
81.2,-0.0720899789626153
81.3,0.252739562383128
81.4,0.602426548348066
81.5,0.402641578484743
81.6,0.626851002141117
81.7,0.785280148901306
81.8,0.709521595319486
81.9,0.731533571212145
82,1.19976540692332
82.1,1.33323028955525
82.2,1.45409961660752
82.3,1.74655609073628
82.4,1.5295955964458
82.5,1.02142323493585
82.6,1.04946681746219
82.7,0.896090489009307
82.8,0.724742095694625
82.9,0.900594231567015
83,0.885358786512927
83.1,0.891649226484893
83.2,0.404463754712803
83.3,0.242594305609173
83.4,0.496880243833779
83.5,0.569960018796167
83.6,1.04965563800325
83.7,0.708686165121792
83.8,0.731710584251136
83.9,0.291481850940812
84,0.0612725908955299
84.1,-0.202022907183324
84.2,0.00223175678878387
84.3,0.0611078288760393
84.4,-0.139277555921575
84.5,-0.132675971630283
84.6,-0.324313409203444
84.7,-0.344133604816917
84.8,-0.243084620617883
84.9,-0.311414942630258
85,-0.191725861812974
85.1,-0.3004671521881
85.2,-0.376626439895405
85.3,-0.710551677885428
85.4,-0.478109178182343
85.5,-1.07878623488296
85.6,-0.937595622641238
85.7,-1.02845344411393
85.8,-0.732408736961789
85.9,-0.731749534920546
86,-0.871658624833938
86.1,-0.815332229066929
86.2,-0.797716315762251
86.3,-0.514409469817647
86.4,-0.33292108108224
86.5,-0.313361632845585
86.6,-0.0496523205792466
86.7,-0.226645451736867
86.8,-0.0936432246704871
86.9,-0.206777421176005
87,-0.271327940281188
87.1,-0.194294610604904
87.2,-0.0418628711980769
87.3,-0.20368941166188
87.4,-0.143093712577973
87.5,-0.304613332574388
87.6,-0.0150569143698647
87.7,0.701684669634227
87.8,0.482045812497218
87.9,0.730797950795141
88,0.424291297752876
88.1,0.479264719266758
88.2,0.337786164583185
88.3,0.0316497899071049
88.4,0.395802152930581
88.5,0.740515311669179
88.6,0.86895087932543
88.7,0.551130481522949
88.8,0.585704991931477
88.9,0.712573213900645
89,0.555620107856479
89.1,0.644003398824754
89.2,0.574270142554776
89.3,0.286970801658588
89.4,0.0818975651154464
89.5,0.253275436567138
89.6,0.260958132310408
89.7,0.193157143494416
89.8,0.0804370192639891
89.9,0.553365854236213
90,0.501377695067462
90.1,0.446304941026095
90.2,0.306437999807522
90.3,0.131567078785992
90.4,0.331875348028113
90.5,0.126446032543043
90.6,-0.0226723100656366
90.7,0.165670020688146
90.8,0.344979454721845
90.9,0.532249419775236
91,0.738012802435921
91.1,0.647854179241339
91.2,0.59657251320712
91.3,0.329530159786896
91.4,0.47423637102357
91.5,0.529610269536025
91.6,0.366105227758549
91.7,0.179553366214024
91.8,0.0599141148164805
91.9,0.182244357537704
92,0.0957408145105613
92.1,0.170601249619691
92.2,0.398254725530173
92.3,0.593259429301911
92.4,0.472090368351899
92.5,0.906492276847195
92.6,0.767717898033017
92.7,0.775649762960413
92.8,0.572466552362378
92.9,0.499113376988764
93,0.336433093850517
93.1,0.263202395371163
93.2,0.146488727208007
93.3,0.0538501667724108
93.4,0.159467417343442
93.5,0.116153731270762
93.6,0.204100292793243
93.7,0.0236111387585629
93.8,-0.169382487049188
93.9,-0.225668128125997
94,0.224656349050076
94.1,-0.0902752913391383
94.2,-0.587631330912082
94.3,-0.322406028564549
94.4,-0.408543498230331
94.5,-0.158391882556377
94.6,0.0689980527730201
94.7,-0.35794703265473
94.8,-0.757647749671303
94.9,-0.743706947166126
95,-0.859145878342637
95.1,-0.804945890235385
95.2,-0.908971854203504
95.3,-0.733723966005228
95.4,-0.748858384463363
95.5,-0.618983637513144
95.6,-0.64355145069355
95.7,-0.663073799097245
95.8,-1.23552552336853
95.9,-1.18486809016247
96,-0.87533557822996
96.1,-0.951737664125157
96.2,-0.940124896414972
96.3,-0.800568102720787
96.4,-0.889849671721167
96.5,-1.03480105392516
96.6,-1.16626783845251
96.7,-1.03552817234336
96.8,-0.890849421270258
96.9,-0.818906737874221
97,-0.708173363210284
97.1,-0.439458144097447
97.2,-0.2702214531317
97.3,-0.320525852703763
97.4,-0.145001302627341
97.5,0.108089627512139
97.6,0.461891923303156
97.7,0.751276207002862
97.8,0.867760864992647
97.9,0.635896450618768
98,0.834132573208906
98.1,0.935630314851448
98.2,0.85581858712166
98.3,0.563998416932917
98.4,0.2485118191104
98.5,0.383407763912555
98.6,0.464062956516113
98.7,0.378943025975476
98.8,0.392889325926182
98.9,0.434151037056207
99,0.14423728071033
99.1,0.150791711602748
99.2,0.293437300803714
99.3,0.106759560201967
99.4,0.278619330731095
99.5,-0.007651008271161
99.6,0.183955771010409
99.7,0.284049046888076
99.8,0.553351265026462
99.9,0.168085695714738
100,0.470407280501204
100.1,0.670735996670543
100.2,0.387490085185607
100.3,0.388370545271021
100.4,0.363674375917915
100.5,0.185111064881228
100.6,0.503148975576552
100.7,0.552799591031475
100.8,0.590831877317457
100.9,0.886528555217634
101,1.00046340919923
101.1,0.825061522262843
101.2,0.780101195320112
101.3,0.598123636860984
101.4,0.503689014527448
101.5,0.261040182912149
101.6,0.317878024464075
101.7,0.174368038310195
101.8,0.326218266773404
101.9,0.319204147694414
102,0.122329305094668
102.1,0.180407523866926
102.2,0.209968432976373
102.3,0.0208831951023117
102.4,-0.0401425420141181
102.5,-0.170153568707223
102.6,-0.276507592683103
102.7,-0.109756860150969
102.8,-0.218420720984483
102.9,-0.189034596423687
103,-0.40926014005274
103.1,-0.448164748724155
103.2,-0.75474525136703
103.3,-0.918676843314017
103.4,-1.20554082643239
103.5,-0.924345333770928
103.6,-1.04523435569754
103.7,-0.90254161177283
103.8,-0.811436301290343
103.9,-0.632696073642244
104,-0.40490640917296
104.1,-0.632117724240987
104.2,-0.680713216503706
104.3,-0.243498160399349
104.4,-0.427479070414304
104.5,-0.714625163571915
104.6,-0.388471897676805
104.7,-0.546621086824485
104.8,-0.654215709772759
104.9,-0.936361159845472
105,-1.10188147838464
105.1,-1.04280786355621
105.2,-1.03014468003413
105.3,-0.915598690341153
105.4,-0.684365884553385
105.5,-0.854250167002979
105.6,-0.730590451595541
105.7,-0.74593545764785
105.8,-0.748722882425829
105.9,-0.654698899409941
106,-0.804197628526165
106.1,-0.722152622596133
106.2,-1.11395154243961
106.3,-1.1557488770876
106.4,-0.859607827435418
106.5,-0.659746170323813
106.6,-0.616009998255817
106.7,-0.621444178302747
106.8,-0.603539626568517
106.9,-0.693374071744677
107,-0.641340835567376
107.1,-0.645574784687273
107.2,-0.74189042636611
107.3,-0.781784662552117
107.4,-0.684719905936878
107.5,-0.411525217601254
107.6,-0.599008697053132
107.7,-0.40382096338822
107.8,-0.595500890983386
107.9,-0.687426322583758
108,-0.292323185816782
108.1,-0.374298825514294
108.2,-0.648753565212066
108.3,-0.704800514425154
108.4,-0.585569245382935
108.5,-0.627133723646674
108.6,-0.685699038655881
108.7,-0.320414899883148
108.8,-0.416250934937376
108.9,-0.371938854832452
109,-0.626492144338034
109.1,-0.60838843451966
109.2,-0.527947006509807
109.3,-0.417085224539355
109.4,-0.762248611345076
109.5,-0.562421506389863
109.6,-0.429408397331051
109.7,-0.809130184459615
109.8,-0.544362956471796
109.9,-0.428827115595362
110,-0.11478635941064
110.1,0.303997879847711
110.2,-0.0792359709465018
110.3,-0.497890400982651
110.4,-0.617811301370181
110.5,-0.691550117313977
110.6,-0.913079102721375
110.7,-0.694275428840537
110.8,-0.155829044715995
110.9,-0.0428477761973178
111,0.0540167307499583
111.1,-0.169788937076392
111.2,-0.0077517419556288
111.3,0.0459599925783084
111.4,0.319615877081831
111.5,0.432511927981796
111.6,0.516501797152014
111.7,0.464243532096448
111.8,0.13160136851723
111.9,0.353243782423577
112,0.469282879715124
112.1,0.300362858754837
112.2,0.571698256210482
112.3,0.492239205708841
112.4,0.419716612229674
112.5,0.723366762937455
112.6,0.759431640453057
112.7,0.621247756956605
112.8,0.712202273224467
112.9,0.9716624580633
113,1.09085862811719
113.1,1.11464015643456
113.2,1.05011851394532
113.3,0.814966114692411
113.4,0.669850200951977
113.5,0.153212491693664
113.6,0.214658642725848
113.7,0.167462735949533
113.8,0.31147277245403
113.9,0.161404284910936
114,0.421607160239732
114.1,0.556972770304312
114.2,0.874989596613264
114.3,0.472210470378557
114.4,0.168849177456026
114.5,0.324706561470815
114.6,0.411053296977484
114.7,0.491658696043445
114.8,0.228786036124512
114.9,0.341074231037411
115,0.283565936165112
115.1,0.131313946918432
115.2,0.0315686850325324
115.3,-0.0250530616612586
115.4,0.045457896654991
115.5,0.193074030633983
115.6,0.102457930902589
115.7,0.545713464321462
115.8,0.0736226943973253
115.9,0.0409820631836165
116,-0.198393244123655
116.1,-0.107475866940532
116.2,-0.358989742372484
116.3,-0.179440354345253
116.4,-0.378084486222004
116.5,-0.700545066911478
116.6,-0.465597355585067
116.7,-0.340469981598831
116.8,-0.265028050622593
116.9,-0.115234198604512
117,0.10127838589843
117.1,0.240768086176478
117.2,0.602715470925719
117.3,0.40684922379089
117.4,0.324024766427696
117.5,-0.0178482895439445
117.6,0.106975001567355
117.7,0.301435295558769
117.8,0.147914193146817
117.9,0.433010491640464
118,0.406275342147708
118.1,0.270266758897665
118.2,0.129599445981576
118.3,0.356760218548772
118.4,0.270342288947434
118.5,0.263810517089335
118.6,0.688786941887825
118.7,0.60801325635058
118.8,0.203339443303235
118.9,0.477339319696973
119,0.733057216941595
119.1,0.921326077847431
119.2,0.416246390209589
119.3,0.547025422362898
119.4,0.471293943651477
119.5,0.47126055670638
119.6,0.818091746537634
119.7,0.612593927259284
119.8,0.44286924738937
119.9,0.65003793329122
120,0.624418195734852
120.1,0.91020019636669
120.2,0.551698947107021
120.3,0.575098149759328
120.4,0.491714319936776
120.5,0.532916963826653
120.6,0.416701417058442
120.7,0.349103457711573
120.8,0.289492858969818
120.9,0.135358353798166
121,0.226567567602126
121.1,0.415055822540003
121.2,-0.101637501991565
121.3,0.105790517253786
121.4,-0.356416086476894
121.5,-0.486261135599361
121.6,-0.388011788111518
121.7,-0.451226312374205
121.8,-0.620967542507032
121.9,-1.06659426102577
122,-0.809846330404512
122.1,-0.701945351163664
122.2,-0.877226158482852
122.3,-0.536339786730393
122.4,-0.568296649697565
122.5,-0.68540091515555
122.6,-1.0256039657126
122.7,-1.02216539317132
122.8,-1.20355889128718
122.9,-1.35224626141678
123,-1.50675106297504
123.1,-1.73815446366237
123.2,-1.77998301335395
123.3,-1.75675664228005
123.4,-1.70140070940515
123.5,-1.57878664842755
123.6,-1.52911883351715
123.7,-1.64957793519648
123.8,-1.60886142770964
123.9,-1.59978463358617
124,-1.37833147531315
124.1,-1.44328289147812
124.2,-1.61012714065895
124.3,-1.61345613765109
124.4,-1.47259581121773
124.5,-1.42555444369942
124.6,-1.48872987108336
124.7,-1.74457428061487
124.8,-1.5590352754252
124.9,-1.53137528493368
125,-1.48073519133014
125.1,-1.42409834995969
125.2,-1.11702899227826
125.3,-1.36891357343382
125.4,-1.40978119906732
125.5,-1.40062299016097
125.6,-1.21665908023107
125.7,-1.4228756746434
125.8,-1.33685283700485
125.9,-1.01023559475073
126,-1.03282267623907
126.1,-0.774116088221685
126.2,-0.622332736814497
126.3,-0.394914915162391
126.4,-0.301786451194013
126.5,-0.414723442299112
126.6,-0.435859179914487
126.7,-0.511901406888517
126.8,-0.346529479632235
126.9,-0.807789916222757
127,-0.861874570237657
127.1,-0.558488472595895
127.2,-0.351997889052781
127.3,-0.469761554003891
127.4,-0.617725686439957
127.5,-0.911239155836854
127.6,-0.799635389475329
127.7,-1.01109152553953
127.8,-1.08136989627524
127.9,-1.00775667973145
128,-0.684227324280063
128.1,-0.481590687887151
128.2,-0.512205730260989
128.3,-0.915219446635121
128.4,-0.649739432019366
128.5,-0.773168278841931
128.6,-0.603591922406734
128.7,-1.05897719207984
128.8,-1.11476789966209
128.9,-1.01322930278263
129,-0.863009761798592
129.1,-1.20005061363311
129.2,-0.931721812874737
129.3,-0.782784399516852
129.4,-0.555685321473781
129.5,-0.293803688841622
129.6,-0.305028234614597
129.7,-0.402022004015764
129.8,-0.383467038509601
129.9,-0.0931246567359535
130,0.132068355290285
130.1,0.0365537019321455
130.2,0.37719570703942
130.3,0.443476185883435
130.4,0.477142557291023
130.5,0.42725985853095
130.6,0.484389781699275
130.7,0.334478610001089
130.8,0.226334708946638
130.9,0.16615049603084
131,-0.0862987436451859
131.1,-0.512650208617692
131.2,-0.576055756788903
131.3,-0.679097227689617
131.4,-0.570668948606106
131.5,-0.537760255528863
131.6,-0.557871175993826
131.7,-0.755530568614207
131.8,-1.07369450419466
131.9,-1.0345804362495
132,-1.03184450370086
132.1,-1.01724411523109
132.2,-1.02854607001656
132.3,-0.732061741302901
132.4,-0.729034821359626
132.5,-1.01226267011665
132.6,-1.28667376428014
132.7,-1.0583037011878
132.8,-1.00347290196837
132.9,-1.09986878024441
133,-1.00112483474051
133.1,-0.77257746846655
133.2,-0.381762122366042
133.3,-0.0715695489746402
133.4,0.106239736242375
133.5,-0.0856529619249697
133.6,-0.376322599663718
133.7,-0.148280502530338
133.8,0.0343048628365044
133.9,0.421672217106012
134,0.724989645391477
134.1,0.583114447518356
134.2,0.381717784430661
134.3,0.314073365661958
134.4,0.502276988084095
134.5,0.456679623259843
134.6,0.388251286371901
134.7,0.127842257260582
134.8,-0.124385891339269
134.9,-0.466288924622871
135,-0.577135019407153
135.1,-0.6389458686484
135.2,-0.896382498201847
135.3,-0.949069171529432
135.4,-1.02491035006168
135.5,-0.928966312590942
135.6,-0.928817527942575
135.7,-0.876197715288218
135.8,-0.897909753274084
135.9,-0.974665683547443
136,-0.813254311275541
136.1,-0.780728007916691
136.2,-0.571374567809181
136.3,-0.398545760873515
136.4,-0.974668802319929
136.5,-0.571170001980305
136.6,-0.924086301947178
136.7,-0.72760848766645
136.8,-0.904595863540146
136.9,-1.00885878386409
137,-0.769879255325453
137.1,-1.10235213958781
137.2,-0.864946612314152
137.3,-0.673760229396026
137.4,-0.326591973670437
137.5,-0.410118799371157
137.6,-0.255914537915794
137.7,-0.114379277991097
137.8,-0.213401959642614
137.9,-0.00747938817430863
138,0.0811241353330334
138.1,0.298791830064668
138.2,0.642176744236243
138.3,0.588446400387041
138.4,0.418439455824085
138.5,0.46548990516858
138.6,0.636162637027097
138.7,0.745246047046454
138.8,0.848185408760543
138.9,0.848631075516553
139,1.01688653537803
139.1,1.00401270353854
139.2,1.03391063237694
139.3,0.963504805741698
139.4,0.858754473288595
139.5,1.08888347173908
139.6,0.976368677796139
139.7,0.795231997373718
139.8,0.692331979549761
139.9,0.318671986733362
140,0.189760380850014
140.1,-0.0415080096077151
140.2,0.295822343382667
140.3,0.334006138139988
140.4,0.317409921000537
140.5,0.357122497652376
140.6,0.199392007513042
140.7,0.450585134002162
140.8,0.312767887216796
140.9,0.349483632103004
141,0.283729970424565
141.1,0.569239617472407
141.2,0.634412485852963
141.3,0.506200023725307
141.4,0.709774908579626
141.5,0.57183290561047
141.6,0.525927704197076
141.7,0.610197674726899
141.8,0.493114369117542
141.9,0.362005008238086
142,0.243583626848011
142.1,-0.0674956394016375
142.2,-0.0701205857866777
142.3,-0.10253931614519
142.4,-0.36285222853417
142.5,-0.24135893278754
142.6,-0.478792147026362
142.7,-0.653961791083565
142.8,-0.302977637957218
142.9,-0.219574899409408
143,-0.12987675107268
143.1,0.269098053223141
143.2,0.224654116444972
143.3,0.216944514974882
143.4,0.178703879881911
143.5,-0.0787725229704053
143.6,-0.149515653060184
143.7,0.208549671281149
143.8,0.280981696183737
143.9,0.472707341518641
144,0.299934244882951
144.1,0.129386879030942
144.2,-0.106266952760681
144.3,-0.118547664318293
144.4,-0.138863120245697
144.5,-0.324200221680095
144.6,-0.683768034261966
144.7,-0.527900955702929
144.8,-0.592126004878593
144.9,-1.11694183269569
145,-1.11268793700588
145.1,-1.28368200776412
145.2,-1.49120829379634
145.3,-1.01405090108606
145.4,-0.92769689097505
145.5,-1.03298890502848
145.6,-1.37975162657181
145.7,-1.40316057717168
145.8,-1.27050943669934
145.9,-1.25052775640128
146,-1.07799264170664
146.1,-1.29037158896817
146.2,-1.36489391626062
146.3,-1.51993542940961
146.4,-1.60623156460649
146.5,-1.67643517908054
146.6,-1.70029563904821
146.7,-1.77530089311271
146.8,-1.87532881037494
146.9,-1.86151662043244
147,-1.72477662738801
147.1,-1.78252927959453
147.2,-1.82278412441807
147.3,-1.50439362280322
147.4,-1.54588611943571
147.5,-1.63648905471369
147.6,-1.47762538717784
147.7,-1.34829756043411
147.8,-1.28955601233767
147.9,-1.18795305389888
148,-1.27882273849819
148.1,-1.4747944003486
148.2,-1.31896740540485
148.3,-1.39525121747386
148.4,-1.29600620007084
148.5,-1.51899460024248
148.6,-1.66389246278154
148.7,-1.9604895412604
148.8,-1.97251857605257
148.9,-1.79079237467472
149,-1.67659578143209
149.1,-1.82821087551828
149.2,-1.63646845124738
149.3,-1.23902921233878
149.4,-1.46340647942063
149.5,-1.58806412871193
149.6,-1.5173748566026
149.7,-1.73037948917464
149.8,-1.67655923532486
149.9,-1.75888220831433
150,-1.59219679959182
150.1,-1.55753705958255
150.2,-1.33797917462311
150.3,-1.28194777665902
150.4,-0.865567442219497
150.5,-0.731997840729466
150.6,-0.675222033964063
150.7,-0.739438518392183
150.8,-0.747246621459881
150.9,-0.570578230135108
151,-0.929527974678665
151.1,-0.794266744871577
151.2,-1.06824445350273
151.3,-1.31084522940833
151.4,-1.02987568014936
151.5,-0.986182450352326
151.6,-1.20390794381322
151.7,-0.73779836362042
151.8,-0.561275311245705
151.9,-0.822202656152971
152,-1.14084245336611
152.1,-1.2815077211512
152.2,-1.0599830176403
152.3,-1.0761176463241
152.4,-1.20903291177737
152.5,-1.183004037244
152.6,-1.42626638795208
152.7,-1.38856798526158
152.8,-1.31086846067579
152.9,-1.31773695330244
153,-1.16903054959341
153.1,-1.11922590273921
153.2,-1.29551477214247
153.3,-1.60833618833819
153.4,-1.704040455882
153.5,-1.38702139433015
153.6,-1.19191478641081
153.7,-1.12188416965849
153.8,-1.45669294411342
153.9,-1.39559854950366
154,-1.59662184235043
154.1,-1.87312603370706
154.2,-1.66382637150131
154.3,-2.13199890001165
154.4,-1.9832329764575
154.5,-2.09315676314449
154.6,-2.38830318968498
154.7,-2.74100179667122
154.8,-2.52564802339302
154.9,-2.45174823114107
155,-2.39237801745768
155.1,-2.58869842261964
155.2,-2.52863409477673
155.3,-2.56652690578697
155.4,-2.61894543206144
155.5,-2.92474264893426
155.6,-2.63174614846547
155.7,-2.67330900158986
155.8,-2.55868852303063
155.9,-2.70048337233241
156,-2.93938532432124
156.1,-2.87007898478311
156.2,-2.96899170978681
156.3,-3.14400101174092
156.4,-3.29978632408902
156.5,-3.35184655423287
156.6,-3.3512564965109
156.7,-3.34270388857309
156.8,-3.19459433482621
156.9,-3.18110097120482
157,-3.06164234740358
157.1,-3.35972301255937
157.2,-3.18815060505699
157.3,-3.115212851207
157.4,-2.88248924711069
157.5,-2.73998111816938
157.6,-2.82718242411752
157.7,-2.61059074429559
157.8,-2.52839709069226
157.9,-2.26734648749699
158,-2.28285272163237
158.1,-1.99937431763246
158.2,-2.15180671432297
158.3,-2.35300074257624
158.4,-1.97815670673035
158.5,-2.0069966133072
158.6,-1.97829849623185
158.7,-2.09086387058693
