"index","z"
709,2.20249654556369
710,0.900946593493927
711,1.36322512861739
712,1.09031585708226
713,0.0149783988426861
714,1.28558638770016
715,0.722989691691168
716,2.46652842874187
717,1.72295830061853
718,0.721165537784486
719,0.971030265461309
720,5.19171660417089
721,0.301528344240296
722,0.841982867407864
723,2.07554568405885
724,3.32667006969064
725,0.0240672898542016
726,2.4007672743378
727,1.50459509425411
728,0.268106191456809
729,0.765561115270771
730,2.53279378119203
731,2.02658852770355
732,1.35592334978401
733,0.633566814995902
734,0.517226754431249
735,0.298130471247532
736,0.391698745029657
737,0.450239959765213
738,0.230069431168999
739,0.548141224750225
740,1.41059263487034
741,0.909492280161089
742,0.518681302555819
743,0.531398296718521
744,0.500542058828273
745,1.25137891755821
746,1.59569196873974
747,1.14985682518295
748,0.596580703347968
749,1.58996889796458
750,1.28364460073897
751,1.25545564039101
752,0.575632114801806
753,1.27352797025196
754,0.204628275704636
755,0.422670503021322
756,1.2945981624996
757,0.313209125702315
758,0.133386333649355
759,2.65470039746128
760,0.700198420875154
761,3.34408007451577
762,1.13673860951383
763,0.0870095695624968
764,0.0278708781305568
765,0.482114646304694
766,0.188998859777826
767,0.18780369863623
768,1.12594713734438
769,0.629220167312269
770,2.02866023285048
771,0.47273075607518
772,0.0319589725742162
773,0.382785896949258
774,0.0993366232020207
775,0.448872900606034
776,1.0280843376446
777,0.840896481554637
778,0.990617550833122
779,1.68670519848661
780,0.440203744142195
781,0.952268834871006
782,0.394957279752816
783,0.10415232610319
784,3.11565355384039
785,0.489370822627393
786,2.91886216869307
787,1.29141037159241
788,1.58367353708195
789,0.573716335644576
790,0.493363224464133
791,0.049478936536957
792,0.170899306798901
793,1.57877700249492
794,0.745802879269377
795,0.597274526524416
796,1.23274000200536
797,3.08077285657782
798,0.756262845690571
799,2.27064282648314
800,0.0536468447786547
801,0.754968339456127
802,1.9047288361885
803,0.232792279591422
804,0.438601886078459
805,4.11554632720981
806,2.48015041265012
807,1.28700050888608
808,0.836156767904185
809,0.314633637287557
810,0.241933112263268
811,0.460055015687203
812,1.95004709184036
813,0.758859290397822
814,0.367882688012969
815,1.26990134233506
816,0.105504534664306
817,1.40657936537002
818,0.430064372739366
819,1.72331261502836
820,2.27292685782209
821,0.228698953639309
822,0.268053550988839
823,0.569452726273653
824,1.06875681693248
825,0.0870600083142108
826,0.375137669837841
827,0.0974866798468383
828,0.113606156737319
829,2.04434576547408
830,0.980886197350969
831,0.491253488103553
832,0.051932353675852
833,1.06545305704947
834,2.25448543793163
835,1.26131823672097
836,1.0064935493192
837,0.0480285042642663
838,0.679512299673092
839,0.15344482570049
840,0.326571308846269
841,0.123481717355958
842,0.89083526506704
843,1.2161729338992
844,1.76564504869157
845,0.499330598963752
846,0.310425101155715
847,0.114067936093988
848,0.698530850895168
849,1.85939534532167
850,1.81028433366805
851,2.94718468678866
852,0.736744326088456
853,0.136273767401576
854,1.01518967151617
855,0.35476101954896
856,0.0427648138580707
857,2.83829777320852
858,0.279534204811398
859,0.732681431407286
860,0.316008584992232
861,0.737866197260246
862,0.893958905756335
863,0.209653956349939
864,0.163064377769615
865,1.31836113969723
866,0.73166227152683
867,1.21040315187986
868,2.59688441067101
869,0.648755461832138
870,1.20589566406693
871,1.35673138227708
872,1.00018440466602
873,1.13083081357115
874,0.434248583691328
875,1.66518117256703
876,0.263479474592259
877,1.38994158738274
878,0.154979361333517
879,0.25530338696808
880,0.626656462236042
881,1.09452619650824
882,1.9077871804551
883,0.87479473997621
884,1.19396923035617
885,1.22383034398354
886,1.23902974650514
887,0.321468494030682
888,0.863955475650641
889,0.175362817872951
890,1.7156157022614
891,2.3815850742526
892,0.378020291539542
893,0.00291770578360229
894,0.844146396686597
895,0.627888565875651
896,0.179719054471434
897,0.393635359306018
898,1.52427796429401
899,2.11292419404037
900,0.93961247989148
901,0.621353589829596
902,0.475644881479866
903,0.235439454978291
904,0.367903522054917
905,0.0381790025660393
906,2.39964511722712
907,3.51414699672398
908,1.49622797176187
909,0.774095335167999
910,0.153138168770283
911,0.620671466699491
912,1.16450517242595
913,0.137941554017971
914,0.493691778374796
915,0.962498209044838
916,0.712392985231872
917,0.856700029649232
918,3.70111364787488
919,0.0415706891985792
920,0.812143561441758
921,0.453030996487996
922,2.28038023736758
923,1.20248019116252
924,0.241257522414344
925,0.487221697548648
926,1.10920884976747
927,0.456072107872387
928,0.184690372889463
929,0.541855300476868
930,0.225192114561764
931,3.40289650140585
