"event_index","event_time","compensator","rescaled_gap"
206,193.473036467163,214.173986080767,1.01662689456268
207,193.554320402365,214.284258658763,0.110272577995801
208,193.999939054058,214.940345392857,0.65608673409389
209,194.543986983763,215.704800147786,0.764454754929517
210,195.552113808572,216.940342873665,1.23554272587884
211,195.558924378486,216.94974781705,0.00940494338519215
212,195.988964125444,217.602339549209,0.652591732158271
213,196.160713951077,217.877344771084,0.27500522187475
214,196.739102956032,218.769444407192,0.892099636108554
215,199.608774306515,221.719302404735,2.94985799754258
216,200.012133950769,222.175263559999,0.455961155264248
217,201.235990679196,223.534537880028,1.35927432002916
218,202.564634808001,224.922312850925,1.38777497089657
219,204.977971071635,227.23313671228,2.31082386135571
220,206.096113469897,228.382119873045,1.14898316076483
221,206.166684740434,228.471533104113,0.089413231068022
222,206.392475781309,228.811503739656,0.339970635543068
223,212.314823993739,234.401221847032,5.58971810737575
224,213.594230854019,235.688674726671,1.28745287963858
225,215.053460998854,237.169599636863,1.48092491019281
226,215.370208122363,237.542999326091,0.373399689227426
227,215.467163101136,237.682550463129,0.139551137037927
228,215.581875970092,237.877621230185,0.19507076705645
229,216.211187908074,238.883824317187,1.00620308700155
230,216.315545767542,239.052400933678,0.168576616491634
231,216.551752658016,239.469090412365,0.416689478686976
232,216.583396652956,239.531227297054,0.062136884688158
233,217.041951431581,240.407503027497,0.876275730443268
234,217.226844430411,240.744910730716,0.337407703218958
235,217.494188733126,241.241941418537,0.497030687821166
236,217.592257413548,241.434660736405,0.192719317867784
237,218.363956859828,242.73706749847,1.30240676206492
238,218.39414833923,242.786965467088,0.0498979686183816
239,221.402827986853,246.089607431479,3.30264196439148
240,222.48044467332,247.202221823153,1.11261439167367
241,223.171541938227,247.978605276986,0.776383453833034
242,223.353726419331,248.217793867125,0.239188590139037
243,223.41290238872,248.312272079671,0.0944782125457948
244,225.669705225678,250.920997354508,2.60872527483659
245,225.745131150994,251.013907657856,0.0929103033485603
246,227.162732294626,252.645768144762,1.63186048690625
247,228.194927962792,253.758337115963,1.1125689712008
248,235.830029665581,260.468293886349,6.70995677038556
249,236.071157426124,260.746749633486,0.278455747137627
250,236.373695521414,261.156800301722,0.410050668235272
251,238.162353779613,263.14905534293,1.99225504120875
252,239.09594320511,264.149874301571,1.00081895864105
253,241.033927805568,266.081723017711,1.9318487161396
254,241.740531949002,266.85082001376,0.769096996049257
255,242.134803791957,267.336394059236,0.485574045475346
256,242.429987263067,267.743488885219,0.407094825982881
257,242.672844035249,268.112195505294,0.368706620075557
258,245.15094904863,270.807493548864,2.69529804357006
259,245.757281080501,271.475857347797,0.668363798933285
260,245.910255934878,271.67813753733,0.202280189532758
261,246.11572637072,271.993823100677,0.315685563347131
262,246.214332357862,272.166009589399,0.172186488721479
263,246.379505449534,272.4835065594,0.317496970000946
264,246.395864987366,272.51880520912,0.035298649720005
265,246.511898531884,272.795421815933,0.276616606812809
266,246.526666647202,272.834028897668,0.0386070817358473
267,246.845773020236,273.644594161223,0.810565263554736
268,247.043675614731,274.103840803673,0.459246642449614
269,247.077544918494,274.186885154899,0.0830443512267038
270,247.314747699195,274.776233728902,0.589348574002656
271,247.612107900242,275.447112419999,0.670878691096846
272,250.103857451145,278.52576039082,3.07864797082129
273,251.560979414085,279.993312958716,1.46755256789567
274,251.640436312062,280.091770950239,0.0984579915229347
275,252.784463822665,281.46685465664,1.37508370640091
276,253.790637441948,282.579653210109,1.11279855346874
277,255.552412797543,284.363412268877,1.78375905876885
278,256.354814946733,285.229544706541,0.866132437663509
279,257.282149250545,286.26011439116,1.03056968461942
280,258.121440481465,287.205714875473,0.945600484312479
281,258.367732669483,287.520107900603,0.314393025129959
282,258.772927762212,288.085632244725,0.565524344122309
283,259.068144200742,288.52081800348,0.435185758755324
284,259.25022923395,288.814755968471,0.293937964990789
285,260.399558183431,290.359868230218,1.54511226174651
286,260.717221564655,290.770467010756,0.410598780537953
287,260.767896051425,290.848788561174,0.0783215504187069
288,263.203420625097,293.583901192042,2.73511263086726
289,263.301233315696,293.702824068827,0.118922876785405
290,266.558100541813,296.916972485167,3.21414841634044
291,267.346743805929,297.755538853921,0.838566368753504
292,267.624184597449,298.101007040457,0.345468186536323
293,268.379649238467,299.055564953394,0.954557912936536
294,268.512678232789,299.240582748578,0.185017795184535
295,268.519631464398,299.252488696397,0.0119059478190593
296,268.551782882951,299.318633538158,0.0661448417604902
297,268.829100075097,299.907928417287,0.589294879129056
298,268.904077342197,300.071494261113,0.163565843825609
299,271.205003778619,303.074787631038,3.00329336992576
300,271.695950756445,303.636709487774,0.56192185673558
301,271.916310627147,303.931669276461,0.294959788687379
302,272.781842199237,305.047795203069,1.11612592660754
303,275.282032270565,307.535639455834,2.487844252765
304,277.267801013752,309.448268421771,1.91262896593685
305,278.17381188377,310.40535980986,0.957091388089509
306,278.856605226575,311.184127273678,0.778767463817587
307,279.047169042334,311.435627173731,0.251499900053489
308,279.298809743027,311.81360116973,0.377973995999184
309,281.180523004186,313.976066091895,2.16246492216453
310,281.673129362436,314.540593758752,0.564527666856975
311,281.759500111886,314.660599316953,0.120005558201115
312,281.998076204598,315.040504896257,0.379905579303966
313,283.08662228933,316.496858669934,1.45635377367717
314,285.665344406136,319.037162552449,2.54030388251437
315,287.08904247838,320.460220070747,1.42305751829832
316,289.425688240641,322.693432052907,2.23321198216053
317,290.063499663417,323.388733990624,0.695301937716124
318,290.20486083609,323.574740175572,0.186006184948212
319,290.312591123985,323.745489483753,0.170749308181485
320,290.818140615413,324.549000775734,0.803511291980612
321,291.795132327802,325.82340048447,1.27439970873615
322,291.824183799471,325.864399478832,0.040998994361928
323,293.713354369234,328.041886536892,2.17748705806025
324,294.682064458398,329.076586733155,1.03470019626326
325,295.613533698277,330.099695858625,1.02310912546949
326,295.95901119588,330.523999964787,0.424304106162538
327,296.302160684303,330.993698653835,0.469698689047675
328,296.649875534023,331.498573920148,0.504875266312581
329,296.656285503107,331.509354970813,0.0107810506657984
330,296.907599141745,331.975681783766,0.466326812952047
331,297.780379668259,333.303761330047,1.32807954628174
332,303.15337955102,338.279724248372,4.9759629183248
333,303.216914972346,338.355837263396,0.0761130150236227
334,303.725186278472,339.039481811061,0.683644547665324
335,303.736335052829,339.056766897741,0.0172850866802037
336,304.424598631337,340.101754423794,1.04498752605326
337,305.84970636924,341.751822775657,1.65006835186279
338,306.844003607002,342.829374242453,1.07755146679546
339,307.211636572348,343.275009878797,0.445635636344491
340,308.853716553697,345.056167792526,1.78115791372846
341,310.853937486369,347.009023549748,1.95285575722266
342,312.39605700644,348.542288256933,1.53326470718423
343,315.544542714299,351.456280947226,2.91399269029347
344,317.27871014375,353.145322654334,1.68904170710761
345,320.067462276946,355.748897271073,2.60357461673925
346,320.460916953115,356.19286455136,0.443967280286984
347,321.924199345344,357.772095717176,1.57923116581651
348,322.228857929298,358.136495119229,0.364399402052527
349,322.320343362944,358.269781631985,0.13328651275566
350,322.703516563724,358.870548337116,0.60076670513098
351,324.960856218437,361.359913119848,2.48936478273242
352,325.553088054034,362.017511220784,0.657598100935843
353,326.035745282015,362.610929238529,0.593418017744966
354,327.997196459802,364.665375204006,2.0544459654775
355,328.431834552502,365.161698078776,0.496322874770044
356,328.585484004369,365.372191067756,0.210492988980036
357,328.943590886265,365.909121703111,0.536930635354679
358,329.166817802121,366.263426736924,0.354305033813432
359,329.245433600384,366.404319336841,0.140892599916356
360,329.855782253982,367.429355377494,1.02503604065345
361,329.905318267187,367.513667501951,0.084312124456801
362,330.006297493462,367.711912871641,0.198245369690369
363,330.2034141545,368.120182360611,0.408269488970006
364,331.746136203672,370.28605318732,2.16587082670901
365,332.424312342385,371.078418826442,0.792365639121954
366,334.090967007288,372.825854009697,1.74743518325442
367,334.422267648928,373.214832260384,0.388978250687387
368,335.615161482575,374.571314859861,1.35648259947675
369,336.556135049937,375.606367759959,1.03505290009758
370,337.536399921891,376.684984762769,1.07861700281069
371,338.542055980828,377.785610728498,1.10062596572919
372,338.857472193731,378.173108768598,0.387498040100013
373,339.699639902085,379.208035000766,1.03492623216721
374,340.802284268096,380.443538748358,1.23550374759259
375,342.9670080643,382.572631369211,2.1290926208527
376,345.12395417165,384.634857676423,2.0622263072118
377,347.465059283929,386.851374527637,2.21651685121452
378,348.473950364484,387.90003524971,1.04866072207284
379,349.106630510176,388.620881312018,0.720846062308169
380,350.553737380922,390.166232311442,1.54535099942342
381,350.654595607874,390.29225431809,0.126022006647872
382,350.680669386786,390.33354724332,0.0412929252301524
383,350.845602174923,390.634206505033,0.300659261713633
384,353.935092749365,394.054227187378,3.42002068234433
385,354.609623955754,394.78547971206,0.731252524681963
386,354.838476761789,395.078434475495,0.292954763434921
387,360.144924182636,400.02392876189,4.94549428639505
388,362.474319202677,402.219946937471,2.1960181755818
389,364.878140406462,404.48680813617,2.26686119869817
390,367.147951515037,406.639349490231,2.15254135406104
391,367.400914906907,406.933680460648,0.294330970417036
392,367.699510123359,407.339951708198,0.406271247550649
393,367.779979085784,407.467620108999,0.12766840080053
394,368.974405170473,409.074882833337,1.60726272433863
395,370.46410457096,410.660041011696,1.58515817835848
396,371.626860908788,411.877200447012,1.21715943531638
397,372.659072842641,412.982647638718,1.10544719170548
398,373.061054542586,413.463716586904,0.481068948186589
399,373.782778841104,414.352357411496,0.888640824591164
400,374.585406325807,415.305358988359,0.953001576863073
401,375.809379809088,416.646595886895,1.34123689853647
402,375.859646417598,416.711431953936,0.0648360670410852
