"model","z"
"Hawkes_correct",0.859775922385552
"Hawkes_correct",0.31486585974892
"Hawkes_correct",2.27538336129601
"Hawkes_correct",0.776202243930811
"Hawkes_correct",0.993933641572085
"Hawkes_correct",0.676902307792602
"Hawkes_correct",0.842601037684176
"Hawkes_correct",1.72669066534309
"Hawkes_correct",0.214808788109508
"Hawkes_correct",0.70354594161256
"Hawkes_correct",0.0804847788479037
"Hawkes_correct",1.0435700225803
"Hawkes_correct",0.796847046854737
"Hawkes_correct",0.224401184930571
"Hawkes_correct",1.99018710742803
"Hawkes_correct",2.85337795955377
"Hawkes_correct",1.25298273661292
"Hawkes_correct",0.319127284148635
"Hawkes_correct",0.62376899261335
"Hawkes_correct",0.161726393635035
"Hawkes_correct",0.331834331001119
"Hawkes_correct",0.330042643962315
"Hawkes_correct",0.206507763587751
"Hawkes_correct",1.43223509958864
"Hawkes_correct",1.23704965411162
"Hawkes_correct",1.58585279980446
"Hawkes_correct",3.56376399323017
"Hawkes_correct",1.1387764044415
"Hawkes_correct",1.2851542737825
"Hawkes_correct",0.265229014673196
"Hawkes_correct",0.544417834103456
"Hawkes_correct",0.228690867391038
"Hawkes_correct",0.222656428195478
"Hawkes_correct",0.789606025974877
"Hawkes_correct",0.538506039391564
"Hawkes_correct",2.47789085810746
"Hawkes_correct",0.129269601633382
"Hawkes_correct",0.732367958412965
"Hawkes_correct",0.0751875684595689
"Hawkes_correct",0.486563209332871
"Hawkes_correct",0.0998025161778742
"Hawkes_correct",1.67598483376821
"Hawkes_correct",0.723422703865481
"Hawkes_correct",0.113601076457144
"Hawkes_correct",0.223688933153426
"Hawkes_correct",0.638087420054376
"Hawkes_correct",3.26944351177463
"Hawkes_correct",1.65236514166008
"Hawkes_correct",2.8462948516069
"Hawkes_correct",1.42614106034603
"Hawkes_correct",0.779683301958926
"Hawkes_correct",2.11726272684314
"Hawkes_correct",0.209341790445933
"Hawkes_correct",2.20964139256637
"Hawkes_correct",0.443105145939398
"Hawkes_correct",1.00747028095066
"Hawkes_correct",0.632259751202469
"Hawkes_correct",0.530223368907173
"Hawkes_correct",0.0103690232188001
"Hawkes_correct",0.763281936643693
"Hawkes_correct",0.341854667972939
"Hawkes_correct",0.604768438915471
"Hawkes_correct",2.65182223671752
"Hawkes_correct",0.300229034193649
"Hawkes_correct",1.2562063979301
"Hawkes_correct",0.720897603650997
"Hawkes_correct",0.403399267341456
"Hawkes_correct",0.0191020121864085
"Hawkes_correct",0.251923174331296
"Hawkes_correct",1.42707614765993
"Hawkes_correct",0.553026091006359
"Hawkes_correct",0.808750703672331
"Hawkes_correct",1.02592327148363
"Hawkes_correct",0.562699682447828
"Hawkes_correct",0.186800662468613
"Hawkes_correct",0.26326700416098
"Hawkes_correct",0.0194406253314128
"Hawkes_correct",0.683638112134872
"Hawkes_correct",0.904169688327784
"Hawkes_correct",1.87090572700595
"Hawkes_correct",0.78280500944129
"Hawkes_correct",0.609072631370054
"Hawkes_correct",1.16786189789957
"Hawkes_correct",0.490140519902297
"Hawkes_correct",0.295961705309537
"Hawkes_correct",0.165375905835845
"Hawkes_correct",1.48130569066848
"Hawkes_correct",0.020955171839546
"Hawkes_correct",0.597011956058736
"Hawkes_correct",0.0839364874648254
"Hawkes_correct",1.82556959817737
"Hawkes_correct",4.7936753422058
"Hawkes_correct",4.80927738081346
"Hawkes_correct",0.087211824827591
"Hawkes_correct",0.19244824580187
"Hawkes_correct",1.70387906581527
"Hawkes_correct",0.569334977628955
"Hawkes_correct",0.185520647017825
"Hawkes_correct",0.253163214509982
"Hawkes_correct",0.849020125854395
"Hawkes_correct",2.26476089717573
"Hawkes_correct",1.87181803171552
"Hawkes_correct",2.3444282631441
"Hawkes_correct",0.178924118389659
"Hawkes_correct",4.87969075363208
"Hawkes_correct",0.409127647228843
"Hawkes_correct",0.940827265462417
"Hawkes_correct",0.540488115936682
