"branching_true","alpha_true","beta_true","replicate","n_events","observed_LR","branching_hat","alpha_hat","beta_hat","p_empirical","p_corrected","reject","max_boot_LR","mean_boot_LR"
0.1,0.12,1.2,26,136,3.53660248892527,0.125215655004695,0.159736547471931,1.27569150571421,0.06,0.0784313725490196,FALSE,7.37023114171478,1.11003925565952
0.1,0.12,1.2,27,212,11.898709327641,0.271166992552415,0.256427123267053,0.945642833788066,0,0.0196078431372549,TRUE,9.35742553045088,1.23032519647814
0.1,0.12,1.2,28,210,5.21701263767591,0.163638563424542,0.218974290596485,1.33815823125006,0.08,0.0980392156862745,FALSE,8.54754162727227,0.962787106219383
0.1,0.12,1.2,29,173,2.87957658259012,0.0829050292690603,0.308050506499664,3.71570348886695,0.06,0.0784313725490196,FALSE,5.88815652491138,0.721989773005466
0.1,0.12,1.2,30,174,3.23304069462694,0.153226178613497,0.123127993514429,0.803570216451143,0.06,0.0784313725490196,FALSE,4.8733217636464,0.800470278346413
0.2,0.24,1.2,1,237,14.0719569136606,0.320103824671467,0.221438062704594,0.691769499886055,0,0.0196078431372549,TRUE,9.83948791315771,0.996682633392303
0.2,0.24,1.2,2,206,8.61321630451494,0.197152487058413,0.378334668911859,1.91899516235758,0,0.0196078431372549,TRUE,8.16621337860312,1.34125316467823
0.2,0.24,1.2,3,201,7.29640491879383,0.208776656512416,0.196035081615181,0.938970308701744,0,0.0196078431372549,TRUE,7.16076788236057,1.00583317147289
0.2,0.24,1.2,4,172,18.7318252088619,0.420362810807873,0.138235980625494,0.328849215656888,0,0.0196078431372549,TRUE,4.92746051974291,0.722724881295081
0.2,0.24,1.2,5,216,26.9205258587164,0.379757706406172,0.361006533250429,0.950623324189534,0,0.0196078431372549,TRUE,4.25541498192177,0.65396992847093
0.2,0.24,1.2,6,243,6.92185965690794,0.210169557241155,0.143993114804412,0.685128315892056,0,0.0196078431372549,TRUE,4.7528091277199,1.1514807117377
0.2,0.24,1.2,7,263,14.2544384745079,0.254060568967467,0.313025705994119,1.23209086426238,0,0.0196078431372549,TRUE,6.28205419933019,0.835958527430966
0.2,0.24,1.2,8,226,7.46545396480721,0.0996346203347611,0.73903929114574,7.41749492960028,0,0.0196078431372549,TRUE,7.2467078091708,0.804739240087152
0.2,0.24,1.2,9,216,2.73580251619489,0.16345284841103,0.0706853372469523,0.432450935753668,0.14,0.156862745098039,FALSE,7.9148184498174,1.08917802897366
0.2,0.24,1.2,10,156,14.4016181813137,0.265800548820085,0.414198259802032,1.55830475761129,0,0.0196078431372549,TRUE,4.03106927739304,0.608455019416466
0.2,0.24,1.2,11,187,7.65023493058038,0.243897756033503,0.10783241540921,0.442121392024605,0,0.0196078431372549,TRUE,3.97254892605628,0.667750568766526
0.2,0.24,1.2,12,201,4.52961227331349,0.159312868552441,0.16347379201743,1.02611793700532,0.12,0.137254901960784,FALSE,7.39548260098064,1.15705571496851
0.2,0.24,1.2,13,196,4.83601046793359,0.218541075361017,0.0474925681823653,0.217316438586707,0,0.0196078431372549,TRUE,4.00915209936522,0.653175278354343
0.2,0.24,1.2,14,193,25.6619945314718,0.398213483154686,0.299833277998183,0.752946072099002,0,0.0196078431372549,TRUE,11.4151565640702,1.13728679129582
0.2,0.24,1.2,15,179,1.0861447540758,0.0559950088250524,0.204726510945467,3.65615641896054,0.28,0.294117647058824,FALSE,6.826275646711,0.738629846039629
0.2,0.24,1.2,16,265,32.3109565116231,0.317756270087758,0.220586153951586,0.694199217188269,0,0.0196078431372549,TRUE,11.4466133947197,0.8142342330478
0.2,0.24,1.2,17,197,1.77675590457375,0.080966475762227,0.190762019187535,2.35606178225841,0.22,0.235294117647059,FALSE,7.52755699597247,0.958919553003963
0.2,0.24,1.2,18,191,0.194173572979793,0.0380642568729924,0.0342516950195283,0.899838794536687,0.5,0.509803921568627,FALSE,8.14056416660748,1.01412673646909
0.2,0.24,1.2,19,239,20.4842124410244,0.332173805601352,0.365203722698244,1.09943564645953,0,0.0196078431372549,TRUE,6.97191530126071,0.816731472268576
0.2,0.24,1.2,20,202,17.8687821569785,0.346377883681742,0.228906358084366,0.660857314708606,0,0.0196078431372549,TRUE,13.6378280429388,1.07323152720701
0.2,0.24,1.2,21,167,12.1787872321183,0.305166036342001,0.265880624550776,0.87126545187618,0,0.0196078431372549,TRUE,4.17220532150384,0.742079650752776
0.2,0.24,1.2,22,213,4.99307326734021,0.168870260721764,0.232060922713232,1.37419650873627,0.04,0.0588235294117647,FALSE,7.38051459702081,0.894573551668125
0.2,0.24,1.2,23,270,18.7464032125524,0.312187819723399,0.397045904827269,1.27181741164359,0,0.0196078431372549,TRUE,3.96525227115302,0.834763637131769
0.2,0.24,1.2,24,219,5.13718291274711,0.151986955500203,0.286714015922787,1.88643831294064,0.04,0.0588235294117647,FALSE,7.28806193433039,1.2389506485202
0.2,0.24,1.2,25,251,1.9361838044982,0.0942790106711132,0.198843731935387,2.10909862672447,0.14,0.156862745098039,FALSE,5.4435175770198,0.842607781490217
0.2,0.24,1.2,26,193,7.31285393665001,0.258846426849705,0.17109466052412,0.660989076057301,0,0.0196078431372549,TRUE,6.1831275026625,0.741658513474923
0.2,0.24,1.2,27,195,10.4778081398218,0.277984708560793,0.159912712494793,0.575257226639219,0,0.0196078431372549,TRUE,5.8755314207304,1.27621577651052
0.2,0.24,1.2,28,194,3.27912808258458,0.0805885498972917,0.42517830204076,5.27591453851248,0.04,0.0588235294117647,FALSE,6.65716590566609,0.76594895578572
0.2,0.24,1.2,29,216,15.045814234937,0.309220698563967,0.333885947303201,1.07976583991234,0,0.0196078431372549,TRUE,6.50132932224636,0.910611493205345
0.2,0.24,1.2,30,236,2.86806505868716,0.152004944442275,0.0290970263192121,0.191421577935985,0.14,0.156862745098039,FALSE,9.10969270234423,1.22081985092693
0.3,0.36,1.2,1,279,22.0254839597303,0.288000457183231,0.509416097633658,1.7688030866894,0,0.0196078431372549,TRUE,8.87337463185264,1.11798845609588
0.3,0.36,1.2,2,183,19.6594308833744,0.37674536989385,0.229928312350752,0.610301627371123,0,0.0196078431372549,TRUE,5.88426508416569,0.634212343185467
0.3,0.36,1.2,3,252,26.2778168994342,0.301333537296427,0.632307704072034,2.0983648542579,0,0.0196078431372549,TRUE,8.85480995804693,0.941215643688532
0.3,0.36,1.2,4,227,14.6210514176457,0.322182426435823,0.336849144053648,1.04552302178637,0,0.0196078431372549,TRUE,5.62641831405631,0.901041766040663
0.3,0.36,1.2,5,256,16.4780929176212,0.313750009609593,0.24292764480095,0.774271354137107,0,0.0196078431372549,TRUE,6.89522098176496,0.781526378549812
0.3,0.36,1.2,6,247,7.5168271893242,0.29369635470304,0.0856321170077127,0.291566836416122,0.06,0.0784313725490196,FALSE,8.71666965976635,1.50069269208083
0.3,0.36,1.2,7,291,13.6838407047966,0.286053812072041,0.234148190714662,0.818545954757957,0,0.0196078431372549,TRUE,7.35870443240503,1.18333000492477
0.3,0.36,1.2,8,237,9.44234022759986,0.189577227820881,0.256260719810851,1.3517484286297,0,0.0196078431372549,TRUE,7.13163142159323,1.10384171787844
0.3,0.36,1.2,9,163,20.5253710980345,0.338632203481954,0.46733706011168,1.38007270220118,0,0.0196078431372549,TRUE,6.47402082433115,1.06938227836088
0.3,0.36,1.2,10,186,8.95826590555544,0.290770434487496,0.0648247031322348,0.222941177793723,0,0.0196078431372549,TRUE,7.49396743795648,0.89237147893378
0.3,0.36,1.2,11,247,37.678166597352,0.399002070245785,0.459361248942312,1.15127535217886,0,0.0196078431372549,TRUE,5.75921370496289,1.13393363482708
0.3,0.36,1.2,12,326,5.2049090040337,0.185238481624041,0.153385122825368,0.82804135231835,0,0.0196078431372549,TRUE,4.25623057969322,0.907701551644364
0.3,0.36,1.2,13,243,5.50703020991074,0.194477518779411,0.0880342437259139,0.452670541450953,0.06,0.0784313725490196,FALSE,7.60640906098035,1.56128997722396
0.3,0.36,1.2,14,206,19.0358026688072,0.32923941279795,0.379841928832151,1.15369519585814,0,0.0196078431372549,TRUE,8.40041431972901,1.09606798731312
0.3,0.36,1.2,15,203,11.6663740001578,0.244393610447008,0.256699589352574,1.05035311227269,0,0.0196078431372549,TRUE,4.89267752055144,0.564620432915092
0.3,0.36,1.2,16,232,8.53704701390055,0.162184685605383,0.473306048095827,2.91831529178682,0,0.0196078431372549,TRUE,5.03998904775113,1.08301234940252
0.3,0.36,1.2,17,190,4.89973139752328,0.127857470689758,0.33826029978197,2.64560449973821,0,0.0196078431372549,TRUE,4.40478935083991,0.791485014512172
