"n_events","mu0_null","mu1_null","mu0_full","mu1_full","alpha_full","beta_full","loglik_null","loglik_full","LR","p_chisq","conv_null","conv_full","boot_id"
263,-0.106124766263654,0.809990984578539,-0.206539879015117,0.843712353547182,0.0880973940391315,1.07629149970719,-193.592794999756,-192.917025119006,1.35153976150065,0.24500911392673,0,0,41
263,-0.118978616686875,0.837590371666439,-0.120156216464061,0.837920682720025,0.00280618093194448,2.92460726846226,-189.738860723193,-189.739536950347,0,1,0,0,42
241,-0.137864964513339,0.67525516063433,-0.16233319325945,0.680550957739034,0.0387545381528171,1.74935394240685,-214.060009707439,-214.00101032133,0.117998772218357,0.731215199971315,0,0,43
264,-0.0744498289797492,0.746035882761654,-0.0757660363127111,0.746432570016516,0.00038162614110402,0.30816081545329,-201.831825023145,-201.83291930649,0,1,0,0,44
259,-0.11882871449367,0.804227958000017,-0.469319021200275,1.03311117415612,0.00687324484387033,0.0288554014220458,-195.395113671393,-194.048883323989,2.6924606948084,0.100824002673124,0,0,45
277,0.00295395142463071,0.670899678540014,-0.30999432748011,0.867121372156097,0.00169239354036537,2.09418361574059e-05,-207.993271317551,-204.985056757583,6.01642911993679,0.0141732959477683,0,0,46
284,-0.0463073279385666,0.846280666917847,-0.0513573022866569,0.847396545759753,0.00906734819207003,1.9892242946977,-181.734498527223,-181.732361538868,0.00427397670927121,0.947874904404985,0,0,47
244,-0.167199025605682,0.778807937227189,-0.253067795937103,0.803355601320425,0.0665572821049766,0.921863415001246,-201.815558127221,-201.383587956007,0.863940342427895,0.352638358968062,0,0,48
254,-0.108642139260345,0.735276175100364,-0.159800181243402,0.743699253026465,0.13385767651181,2.89480035802592,-205.297641450097,-204.91238827339,0.770506353414874,0.38006045342084,0,0,49
263,-0.0522900288084362,0.680084235753272,-0.0922880171808598,0.693852578519817,1.26907735381407,46.2756022934098,-210.064487487333,-207.379598127697,5.36977871927314,0.0204885766061267,0,0,50
277,-0.0188744320902289,0.727746374306939,-0.101911455711615,0.743733107542227,0.169682307211373,2.32659745703812,-200.856996121486,-200.063417576209,1.58715709055349,0.207732776934607,0,0,51
269,-0.0159498017554427,0.641879539105804,-0.072916333505364,0.657354907722748,0.168764407161404,3.40470096180843,-213.203237114575,-212.579797518589,1.246879191971,0.264149372829913,0,0,52
255,-0.152237381408876,0.842563437250403,-0.152277621899602,0.842577479928043,0.000547319199405661,17.7476919200409,-191.158517974321,-191.158123169188,0.000789610266735963,0.977582390289141,0,0,53
277,0.00323349728062546,0.670138664404928,0.00248934611964941,0.671022208085648,0.000581537285290548,3.24717451741942,-208.085137395382,-208.08757174896,0,1,0,0,54
271,-0.0265321105824982,0.69137303784316,-0.0902147700700408,0.714784591989968,0.04688934180182,0.881708414283504,-206.988844221136,-206.779630138206,0.418428165859098,0.517722402722649,0,0,55
243,-0.250984518627802,0.941736250044625,-0.304321307182834,0.94419044855287,0.306814024916736,6.23712921005367,-180.087620568991,-179.242423886344,1.69039336529357,0.193549123089629,0,0,56
277,-0.0208796030796891,0.732694262717803,-0.0479023462975765,0.736084889741157,0.110599038121885,4.46779680047061,-200.208604098384,-200.00220896141,0.412790273946484,0.520556659295523,0,0,57
275,-0.0500872008356349,0.784533880902522,-0.266029379500886,0.881063864403046,0.0598613189775043,0.376413958455077,-193.759399936942,-192.587777146241,2.34324558140139,0.125827151862652,0,0,58
304,0.083291591866561,0.704635237373488,0.0458600535620415,0.702632851165334,0.263330099705474,7.26359377389427,-195.422008464204,-194.841362557118,1.16129181417114,0.281197790592995,0,0,59
298,0.0309227359422426,0.782970873966238,-0.0227175902121858,0.800388409063668,0.020489320687433,0.455418613660822,-186.264511512884,-186.130216332769,0.268590360230121,0.604278941698041,0,0,60
272,-0.1073043958589,0.882519955214589,-0.249306085358644,0.975201279806436,0.000707573734740428,0.000232840575369103,-180.322018382207,-179.710991323313,1.22205411778901,0.268957906979663,0,0,61
283,0.00554690394552212,0.72028961726731,-0.0468560529460963,0.731876040012842,0.0540207295562963,1.15321807315616,-200.133306638399,-199.938275170192,0.390062936413415,0.532266321554862,0,0,62
261,-0.0900319112497945,0.75593772219041,-0.0900070932803946,0.755826284375598,0.000974220211263927,11.7271861894173,-201.264020971316,-201.265481987229,0,1,0,0,63
281,0.0309008795791042,0.632518467322339,0.0309259196162262,0.632565185726255,0.000640657886300887,12.5895503171279,-211.536750490859,-211.539436159793,0,1,0,0,64
279,-0.0398324962419548,0.793973518753107,-0.102065496903683,0.83263339687459,0.000346151365295142,0.000215558324785682,-191.206239085161,-191.093177057928,0.226124054466993,0.634412796848481,0,0,65
260,-0.0970430746549572,0.763409684474527,-0.10094670286006,0.763332682755374,0.0234812190419971,6.18288417576585,-200.536785170404,-200.528524400718,0.0165215393715243,0.897724699569799,0,0,66
283,0.0181209650933263,0.68790929611961,-0.204156876454638,0.761874647609617,0.058842773036869,0.334391607125593,-204.318215147866,-202.998122566553,2.64018516262553,0.104191399825454,0,0,67
260,-0.101958305359125,0.774828997463625,-0.113542550273741,0.777662278198518,0.010823129956295,1.0235127333625,-199.062620486957,-199.053937915191,0.0173651435306965,0.895160781859318,0,0,68
252,-0.128146831275066,0.763053743990554,-0.128089385723025,0.762965761890017,0.000176158239918424,5.65259296279981,-202.281623927458,-202.282742222248,0,1,0,0,69
